date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:33	112916/112916	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2022:52:08%20GMT	https://www.usspestcon.in/plugins/line-awesome/fonts/line-awesome0176.eot??v=1.1.	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/line-awesome/fonts/line-awesome01760176.eot	(from https://www.usspestcon.in/plugins/line-awesome/css/line-awesome.min.css)
20:40:33	45108/45108	---M--	200	added ('OK')	font/woff2	date:Sat,%2020%20Nov%202021%2022:52:08%20GMT	https://www.usspestcon.in/plugins/line-awesome/fonts/line-awesomeeb4f.woff2?v=1.1.	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/line-awesome/fonts/line-awesomeeb4feb4f.woff2	(from https://www.usspestcon.in/plugins/line-awesome/css/line-awesome.min.css)
20:40:34	447050/447050	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2022:52:08%20GMT	https://www.usspestcon.in/plugins/fontawesome/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/fontawesome/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://www.usspestcon.in/plugins/fontawesome/css/font-awesome.min.css)
20:41:02	112728/112728	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/line-awesome/fonts/line-awesomeeb4f.ttf?v=1.1.	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/line-awesome/fonts/line-awesomeeb4feb4f.ttf	(from https://www.usspestcon.in/plugins/line-awesome/css/line-awesome.min.css)
20:41:08	433695/433695	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/line-awesome/fonts/line-awesomeeb4f.svg?v=1.1.	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/line-awesome/fonts/line-awesomeeb4feb4f.svg	(from https://www.usspestcon.in/plugins/line-awesome/css/line-awesome.min.css)
20:41:26	13942/13942	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticond41d.eot?	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticond41dd41d.eot	(from https://www.usspestcon.in/plugins/flaticon/custom-flaticon/flaticon.css)
20:41:28	9484/9484	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticon.woff	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticon.woff	(from https://www.usspestcon.in/plugins/flaticon/custom-flaticon/flaticon.css)
20:41:29	13764/13764	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticon.ttf	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticon.ttf	(from https://www.usspestcon.in/plugins/flaticon/custom-flaticon/flaticon.css)
20:41:30	16134/16134	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/flaticon/font/Flaticon.eot	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/font/Flaticon.eot	(from https://www.usspestcon.in/plugins/flaticon/css/flaticon.css)
20:41:31	89504/89504	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticon.svg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticon.svg	(from https://www.usspestcon.in/plugins/flaticon/custom-flaticon/flaticon.css)
20:41:32	16134/16134	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/flaticon/font/Flaticond41d.eot?	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/font/Flaticond41dd41d.eot	(from https://www.usspestcon.in/plugins/flaticon/css/flaticon.css)
20:41:32	10912/10912	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/flaticon/font/Flaticon.woff	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/font/Flaticon.woff	(from https://www.usspestcon.in/plugins/flaticon/css/flaticon.css)
20:41:33	15956/15956	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/flaticon/font/Flaticon.ttf	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/font/Flaticon.ttf	(from https://www.usspestcon.in/plugins/flaticon/css/flaticon.css)
20:41:34	106040/106040	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/flaticon/font/Flaticon.svg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/font/Flaticon.svg	(from https://www.usspestcon.in/plugins/flaticon/css/flaticon.css)
20:41:35	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/themify/fonts/themify9f24.eot?-fvbane	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/themify/fonts/themify9f249f24.eot	(from https://www.usspestcon.in/plugins/themify/themify-icons.css)
20:41:36	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/themify/fonts/themifyd41d.eot?	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/themify/fonts/themifyd41dd41d.eot	(from https://www.usspestcon.in/plugins/themify/themify-icons.css)
20:41:37	78584/78584	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/themify/fonts/themify9f24.ttf?-fvbane	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/themify/fonts/themify9f249f24.ttf	(from https://www.usspestcon.in/plugins/themify/themify-icons.css)
20:41:37	56108/56108	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/themify/fonts/themify9f24.woff?-fvbane	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/themify/fonts/themify9f249f24.woff	(from https://www.usspestcon.in/plugins/themify/themify-icons.css)
20:41:37	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Aug%202022%2020:38:17%20GMT	https://www.usspestcon.in/file/C_/Users/admin/Documents/inc/images/pattern/pattern1.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/file/C_/Users/admin/Documents/inc/images/pattern/pattern1.jpg	(from https://www.usspestcon.in/css/style.min.css)
20:41:37	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2020%20Nov%202021%2022:52:12%20GMT	https://www.usspestcon.in/plugins/themify/fonts/themify9f24.svg?-fvbane	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/themify/fonts/themify9f249f24.svg	(from https://www.usspestcon.in/plugins/themify/themify-icons.css)
20:41:38	108347/108347	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20May%202022%2011:35:23%20GMT	https://www.usspestcon.in/images/pest-control-services.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/pest-control-services.jpg	(from https://www.usspestcon.in/css/style.min.css)
20:41:38	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Aug%202022%2020:38:17%20GMT	https://www.usspestcon.in/images/line.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/line.png	(from https://www.usspestcon.in/css/style.min.css)
20:41:39	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Aug%202022%2020:38:17%20GMT	https://www.usspestcon.in/images/loading.svg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/loading.svg	(from https://www.usspestcon.in/css/style.min.css)
20:41:39	107/107	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Apr%202017%2006:56:56%20GMT	https://www.usspestcon.in/images/overlay/rrdiagonal-line.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/overlay/rrdiagonal-line.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:40	1643/1643	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:14:18%20GMT	https://www.usspestcon.in/images/separator/sef-icon1.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/separator/sef-icon1.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:41	3240/3240	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:14:18%20GMT	https://www.usspestcon.in/images/separator/sef-icon.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/separator/sef-icon.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:41	1115/1115	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:14:18%20GMT	https://www.usspestcon.in/images/separator/line-3.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/separator/line-3.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:42	1116/1116	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:14:18%20GMT	https://www.usspestcon.in/images/separator/line-4.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/separator/line-4.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:42	2363/2363	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:14:18%20GMT	https://www.usspestcon.in/images/separator/line-1.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/separator/line-1.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:43	2363/2363	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:14:18%20GMT	https://www.usspestcon.in/images/separator/line-2.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/separator/line-2.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:44	1674/1674	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:09:38%20GMT	https://www.usspestcon.in/images/our-team/team-bg3.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/our-team/team-bg3.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:44	1663/1663	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:09:38%20GMT	https://www.usspestcon.in/images/our-team/team-bg2.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/our-team/team-bg2.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:45	1681/1681	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:09:38%20GMT	https://www.usspestcon.in/images/our-team/team-bg1.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/our-team/team-bg1.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:46	8915/8915	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Aug%202019%2002:23:04%20GMT	https://www.usspestcon.in/images/curv.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/curv.png	(from https://www.usspestcon.in/css/templete.min.css)
20:41:48	19100/19100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Mar%202022%2018:42:56%20GMT	https://www.usspestcon.in/images/team3.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/team3.jpg	(from https://www.usspestcon.in/team.html)
20:41:49	35640/35640	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Dec%202021%2023:14:08%20GMT	https://www.usspestcon.in/images/team4.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/team4.jpg	(from https://www.usspestcon.in/team.html)
20:41:49	19705/19705	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:09:24%20GMT	https://www.usspestcon.in/images/client-logo/logo16.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo16.jpg	(from https://www.usspestcon.in/clientele.html)
20:41:50	29278/29278	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Dec%202021%2019:09:58%20GMT	https://www.usspestcon.in/images/client-logo/logo18.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/client-logo/logo18.jpg	(from https://www.usspestcon.in/clientele.html)
20:41:50	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2022%20Feb%202023%2015:11:48%20GMT	https://www.usspestcon.in/contact.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/contact.html	(from https://www.usspestcon.in/)
20:41:50	347839/347839	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Nov%202021%2004:27:38%20GMT	https://www.usspestcon.in/images/gal30.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/gal30.png	(from https://www.usspestcon.in/gallery.html)
20:41:50	3908/3908	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Dec%202021%2012:23:42%20GMT	https://www.usspestcon.in/contactform/contact_form.html	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/contactform/contact_form.html	(from https://www.usspestcon.in/inquiry.html)
20:41:51	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Aug%202022%2020:38:17%20GMT	https://www.usspestcon.in/engine1/playvideo.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/playvideo.png	(from https://www.usspestcon.in/engine1/style.css)
20:41:51	749/749	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2016:59:22%20GMT	https://www.usspestcon.in/engine1/bullet.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/bullet.png	(from https://www.usspestcon.in/engine1/style.css)
20:41:52	2689/2689	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2016:59:22%20GMT	https://www.usspestcon.in/engine1/arrows.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/arrows.png	(from https://www.usspestcon.in/engine1/style.css)
20:41:52	4764/4764	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2016:59:22%20GMT	https://www.usspestcon.in/engine1/pause.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/pause.png	(from https://www.usspestcon.in/engine1/style.css)
20:41:53	4901/4901	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2016:59:22%20GMT	https://www.usspestcon.in/engine1/play.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/play.png	(from https://www.usspestcon.in/engine1/style.css)
20:41:54	48586/48586	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2016:59:22%20GMT	https://www.usspestcon.in/engine1/bg.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/bg.png	(from https://www.usspestcon.in/engine1/style.css)
20:41:55	315/315	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2016:59:22%20GMT	https://www.usspestcon.in/engine1/triangle.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/triangle.png	(from https://www.usspestcon.in/engine1/style.css)
20:41:56	25216/25216	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2013:21:22%20GMT	https://www.usspestcon.in/images/icon/bedbug.jpg	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/images/icon/bedbug.jpg	(from https://www.usspestcon.in/pest-control-service-kolkata.html)
20:41:57	77160/77160	---M--	200	added ('OK')	font/woff2	date:Sat,%2020%20Nov%202021%2022:52:08%20GMT	https://www.usspestcon.in/plugins/fontawesome/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/fontawesome/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://www.usspestcon.in/plugins/fontawesome/css/font-awesome.min.css)
20:41:58	13942/13942	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticon.eot	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/flaticon/custom-flaticon/Flaticon.eot	(from https://www.usspestcon.in/plugins/flaticon/custom-flaticon/flaticon.css)
20:41:59	453/453	---M--	200	added ('OK')	text/css	date:Tue,%2024%20Aug%202021%2017:40:56%20GMT	https://www.usspestcon.in/contactform/css/contact_form.css	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/contactform/css/contact_form.css	(from https://www.usspestcon.in/contactform/contact_form.html)
20:41:59	121200/121200	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:03:59%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	C:/Desktop/htttrack/allthebest/pest%202/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css	(from https://www.usspestcon.in/contactform/contact_form.html)
20:42:00	57436/57436	---M--	200	added ('OK')	font/woff	date:Sat,%2020%20Nov%202021%2022:52:10%20GMT	https://www.usspestcon.in/plugins/line-awesome/fonts/line-awesomeeb4f.woff?v=1.1.	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/line-awesome/fonts/line-awesomeeb4feb4f.woff	(from https://www.usspestcon.in/plugins/line-awesome/css/line-awesome.min.css)
20:42:00	165548/165548	---M--	200	added ('OK')	font/ttf	date:Sat,%2020%20Nov%202021%2022:52:08%20GMT	https://www.usspestcon.in/plugins/fontawesome/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/plugins/fontawesome/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://www.usspestcon.in/plugins/fontawesome/css/font-awesome.min.css)
20:42:00	31000/31000	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	C:/Desktop/htttrack/allthebest/pest%202/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.usspestcon.in/contactform/contact_form.html)
20:42:00	37045/37045	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Desktop/htttrack/allthebest/pest%202/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://www.usspestcon.in/contactform/contact_form.html)
20:42:01	86709/86709	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	C:/Desktop/htttrack/allthebest/pest%202/ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	(from https://www.usspestcon.in/contactform/contact_form.html)
20:42:02	22688/22688	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec2-58a0%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.15.0/jquery.validate.min.js	C:/Desktop/htttrack/allthebest/pest%202/cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.15.0/jquery.validate.min.js	(from https://www.usspestcon.in/contactform/contact_form.html)
20:42:03	17735/17735	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec2-4547%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.15.0/additional-methods.min.js	C:/Desktop/htttrack/allthebest/pest%202/cdnjs.cloudflare.com/ajax/libs/jquery-validate/1.15.0/additional-methods.min.js	(from https://www.usspestcon.in/contactform/contact_form.html)
20:42:03	910/910	---MC-	200	added ('OK')	text/javascript	date:Wed,%2022%20Feb%202023%2015:12:02%20GMT	https://www.google.com/recaptcha/api.js?onload=CaptchaCallback&render=explicit	C:/Desktop/htttrack/allthebest/pest%202/www.google.com/recaptcha/api6b7f.js	(from https://www.usspestcon.in/contactform/contact_form.html)
20:42:07	3849/3849	---M--	200	added ('OK')	application/javascript	date:Mon,%2020%20Dec%202021%2012:24:12%20GMT	https://www.usspestcon.in/contactform/js/contact_form.js	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/contactform/js/contact_form.js	(from https://www.usspestcon.in/contactform/contact_form.html)
20:42:08	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Aug%202022%2020:38:17%20GMT	https://www.usspestcon.in/engine1/engine1/bg.png	C:/Desktop/htttrack/allthebest/pest%202/www.usspestcon.in/engine1/engine1/bg.png	(from https://www.usspestcon.in/engine1/style.css)
